incident_id,incident_date,sector,region,attack_type,threat_actor,records_affected,downtime_hours,ransom_demand_usd,detection_time_hours,severity_score,response_team_size,regulatory_fine_usd,resolved_within_7_days,data_exfiltration,zero_day_used
INC-01510,2021-02-13,Energy,North America,Insider Threat,Insider,177960,23.01,8740,29.11,6.5,6,0,0,1,0
INC-01511,2021-10-11,Government,North America,Insider Threat,Unknown,66757,27.35,73474,1,6.33,12,0,1,1,0
INC-01512,2023-03-05,Manufacturing,Latin America,DDoS,Insider,21810,18.51,5680,24.69,4.18,14,0,1,0,0
INC-01513,2023-02-18,Government,Latin America,Malware,Cybercriminal Group,345459,52.42,96178,69.91,8.29,16,0,0,0,0
INC-01514,2023-06-15,Healthcare,Latin America,Credential Theft,State-Sponsored,86123,22.6,0,42.89,6.35,8,144073,0,1,0
INC-01515,2025-01-16,Government,Middle East & Africa,DDoS,Unknown,72034,4.9,110743,12.67,6.57,12,13662,1,1,0
INC-01516,2023-01-30,Manufacturing,Europe,Credential Theft,Cybercriminal Group,68921,20.0,0,13.06,5.24,12,35358,1,1,0
INC-01517,2024-04-10,Retail,Asia Pacific,Ransomware,Unknown,72454,0.5,128876,46.95,3.4,12,16261,0,0,0
INC-01518,2025-02-21,Education,Asia Pacific,Insider Threat,State-Sponsored,156726,0.5,65894,32.98,5.02,11,5751,1,0,0
INC-01519,2021-08-22,Manufacturing,Latin America,Malware,Hacktivist,82040,32.2,7624,4.98,5.25,14,8051,1,0,0
INC-01520,2021-03-18,Healthcare,Europe,DDoS,Cybercriminal Group,21206,63.05,119754,44.92,6.94,7,60209,0,0,0
INC-01521,2024-07-30,Retail,Asia Pacific,Phishing,Hacktivist,73595,37.08,73728,40.44,6.14,8,27767,0,0,0
INC-01522,2022-09-01,Manufacturing,Asia Pacific,Insider Threat,Hacktivist,87100,12.61,115383,1,5.23,10,12701,1,1,0
INC-01523,2023-04-06,Healthcare,Europe,Supply Chain,Unknown,33485,25.5,0,34.87,6.44,8,86538,1,0,1
INC-01524,2021-06-09,Technology,North America,Malware,Hacktivist,133915,43.25,0,68.97,8.92,18,0,1,1,0
INC-01525,2024-08-24,Finance,Europe,Malware,Unknown,25300,35.04,61946,36.56,7.72,12,1307,1,0,1
INC-01526,2023-05-23,Education,Europe,DDoS,State-Sponsored,26970,11.15,58389,50.81,5.73,14,0,0,1,0
INC-01527,2024-06-26,Retail,Asia Pacific,Malware,Insider,301988,37.91,3915,20.09,6.23,6,35572,0,0,1
INC-01528,2022-01-11,Retail,North America,Insider Threat,State-Sponsored,222543,0.5,0,39.71,3.75,6,0,1,1,0
INC-01529,2023-07-21,Retail,Latin America,DDoS,Hacktivist,376248,26.18,76191,13.41,5.76,11,14406,0,0,0
INC-01530,2024-01-04,Energy,Latin America,Ransomware,State-Sponsored,26527,53.41,43937,53.43,9.26,4,28509,0,1,0
INC-01531,2021-05-07,Healthcare,Europe,Insider Threat,State-Sponsored,32903,0.5,38575,39.04,5.91,13,194265,1,1,0
INC-01532,2025-01-17,Finance,Middle East & Africa,Insider Threat,Insider,56695,58.9,0,12.12,7.64,14,20795,0,0,0
INC-01533,2023-02-08,Retail,Latin America,Malware,Cybercriminal Group,389542,12.4,68342,30.59,4.06,7,61108,1,0,0
INC-01534,2022-03-16,Technology,Latin America,Insider Threat,Cybercriminal Group,179848,57.74,9904,42.81,6.61,8,5286,1,0,0
INC-01535,2023-04-27,Manufacturing,Europe,Supply Chain,Hacktivist,65532,34.24,39422,60.02,6.96,10,0,0,0,0
INC-01536,2024-07-27,Energy,North America,Phishing,State-Sponsored,178959,19.44,639,4.28,4.21,7,81,1,0,0
INC-01537,2021-08-21,Healthcare,Middle East & Africa,Credential Theft,State-Sponsored,64269,28.27,41237,94.6,8.67,13,164165,1,1,0
INC-01538,2024-06-05,Finance,North America,Supply Chain,Insider,234162,43.03,50035,36.25,10,5,68010,0,1,1
INC-01539,2022-06-21,Government,Asia Pacific,Malware,Unknown,157920,29.47,126493,43.23,9.35,9,0,0,0,1
INC-01540,2021-04-29,Healthcare,Asia Pacific,Malware,Cybercriminal Group,98483,47.76,40789,49.72,6.49,5,26943,1,0,0
INC-01541,2021-08-21,Energy,North America,Malware,Unknown,132217,8.81,0,22.34,4.35,14,30405,1,0,0
INC-01542,2021-09-07,Education,Middle East & Africa,Supply Chain,Unknown,59424,26.95,12806,48.43,8.6,3,0,1,1,1
INC-01543,2021-01-13,Energy,Europe,DDoS,Insider,95234,54.43,75433,42.55,6.46,12,16489,0,0,0
INC-01544,2024-03-09,Retail,North America,DDoS,Unknown,106672,23.07,92774,48.85,5.34,9,0,0,0,0
INC-01545,2022-09-11,Healthcare,Middle East & Africa,Credential Theft,State-Sponsored,62298,23.44,49958,27.08,7.27,8,0,0,1,0
INC-01546,2021-04-12,Energy,Europe,DDoS,Insider,66193,18.01,0,13.45,4.5,9,33347,1,0,0
INC-01547,2024-09-27,Manufacturing,Latin America,DDoS,Hacktivist,57828,39.91,85874,36.91,6.56,6,74253,0,0,0
INC-01548,2022-08-04,Energy,Middle East & Africa,Credential Theft,Cybercriminal Group,844278,30.51,29062,17.26,6.53,8,6944,0,0,0
INC-01549,2021-11-02,Manufacturing,Middle East & Africa,Malware,Hacktivist,128467,24.47,76502,56.97,5.71,4,19967,0,1,0
INC-01550,2024-03-26,Government,Europe,Credential Theft,Hacktivist,686151,22.07,28287,63.26,10,11,0,1,1,0
INC-01551,2024-08-03,Healthcare,North America,Credential Theft,State-Sponsored,68538,10.52,13864,23.13,7.66,9,94675,0,1,1
INC-01552,2022-02-04,Technology,North America,DDoS,Cybercriminal Group,94598,27.01,40395,19.67,5.24,17,0,1,0,1
INC-01553,2023-04-09,Finance,North America,Malware,Cybercriminal Group,48578,22.55,78447,29.76,5.02,9,0,1,0,0
INC-01554,2022-05-09,Energy,North America,Phishing,Hacktivist,25829,38.45,0,38.42,6.26,9,0,0,0,0
INC-01555,2024-11-19,Energy,Europe,DDoS,Insider,53994,25.95,0,1.56,4.57,7,62164,1,0,0
INC-01556,2023-04-15,Energy,Middle East & Africa,Insider Threat,Cybercriminal Group,84819,49.82,0,57.1,8.25,11,3606,1,1,0
INC-01557,2023-06-23,Education,Latin America,Insider Threat,Unknown,155738,19.83,0,1,2.63,6,2956,1,0,0
INC-01558,2023-02-17,Manufacturing,Latin America,Supply Chain,Cybercriminal Group,72249,53.24,0,22.16,7.7,15,0,1,1,0
INC-01559,2022-05-17,Education,Europe,Ransomware,Insider,393371,54.73,1944,55.44,9.34,7,5504,1,1,0
INC-01560,2023-09-04,Retail,Middle East & Africa,Supply Chain,Insider,12608,13.46,116512,37.64,5.09,17,0,1,1,0
INC-01561,2025-03-27,Healthcare,Middle East & Africa,DDoS,Insider,37309,35.53,9907,78.21,7.14,8,37783,0,0,0
INC-01562,2023-02-12,Technology,Europe,Malware,Unknown,38031,32.75,0,8.69,2.3,6,0,0,0,0
INC-01563,2021-08-23,Retail,Middle East & Africa,DDoS,Cybercriminal Group,68708,17.03,0,29.89,5.29,7,0,1,1,0
INC-01564,2023-12-04,Finance,Latin America,Ransomware,Hacktivist,75209,8.85,442044,22.61,5.88,8,0,1,1,0
INC-01565,2024-05-12,Retail,North America,Credential Theft,Insider,129507,40.1,0,61.59,8.35,7,0,1,1,0
INC-01566,2023-01-26,Manufacturing,Middle East & Africa,Supply Chain,Hacktivist,32864,28.24,81519,38.76,4.97,5,0,1,1,0
INC-01567,2025-03-02,Healthcare,Europe,DDoS,State-Sponsored,65466,32.13,0,30.64,5.6,16,0,0,0,0
INC-01568,2023-03-23,Retail,Asia Pacific,Credential Theft,Insider,35498,31.96,36294,50.58,5.56,2,0,0,1,0
INC-01569,2023-01-27,Technology,Europe,DDoS,Hacktivist,113795,57.88,34890,38.87,7.56,6,51856,1,0,0
INC-01570,2025-01-29,Technology,Latin America,Supply Chain,Hacktivist,306299,17.01,0,44.86,5.74,11,18781,0,1,0
INC-01571,2023-03-05,Manufacturing,Middle East & Africa,Ransomware,State-Sponsored,16642,0.5,5255,72.59,4.5,18,32262,1,0,0
INC-01572,2024-03-23,Energy,Latin America,DDoS,Cybercriminal Group,29900,43.08,60125,64.26,6.42,8,24158,0,0,0
INC-01573,2023-05-11,Finance,Asia Pacific,Insider Threat,State-Sponsored,106360,18.41,0,72.65,7.86,6,0,0,1,0
INC-01574,2022-03-30,Retail,Asia Pacific,Insider Threat,Cybercriminal Group,239398,61.63,52025,68.63,10,8,51210,0,1,0
INC-01575,2023-09-26,Healthcare,North America,DDoS,Hacktivist,7753,37.58,13404,30.45,6.13,9,15567,0,0,0
INC-01576,2023-02-02,Education,Latin America,Ransomware,Cybercriminal Group,187976,28.16,263574,45.79,6.48,15,0,0,1,0
INC-01577,2021-05-25,Energy,Asia Pacific,Phishing,Cybercriminal Group,82198,50.71,24579,17.26,5.83,14,1835,1,0,0
INC-01578,2022-01-31,Finance,Middle East & Africa,Phishing,Cybercriminal Group,157491,50.14,66869,54.9,10,12,172542,0,1,0
INC-01579,2023-12-13,Retail,Latin America,Credential Theft,Unknown,462220,33.77,24338,39.19,6.41,16,28020,1,0,0
INC-01580,2024-09-09,Government,Middle East & Africa,Ransomware,Unknown,33619,34.31,395362,51.91,8.66,11,130950,0,1,0
INC-01581,2025-03-24,Education,Middle East & Africa,Insider Threat,Insider,42318,33.17,100176,51.96,6.39,11,0,1,0,0
INC-01582,2024-02-22,Energy,Asia Pacific,Malware,Unknown,145494,4.68,58295,22.42,1.64,5,0,1,0,0
INC-01583,2022-08-11,Manufacturing,Europe,Supply Chain,Unknown,56679,39.71,0,30.61,7.89,14,37343,1,1,1
INC-01584,2021-06-17,Manufacturing,Middle East & Africa,Malware,State-Sponsored,773740,26.2,104668,37.72,8.75,9,0,0,1,0
INC-01585,2022-03-25,Energy,Latin America,Supply Chain,Hacktivist,20341,16.2,27999,37.08,5.32,8,42322,1,1,0
INC-01586,2023-03-25,Retail,Middle East & Africa,Malware,Insider,26090,6.02,5443,47.76,3.35,8,33356,0,0,0
INC-01587,2021-01-31,Government,Latin America,Phishing,Insider,73032,35.19,101680,31.19,6.88,14,23507,0,0,0
INC-01588,2021-04-18,Education,Europe,Ransomware,State-Sponsored,41969,35.49,274289,45.54,4.49,12,7693,0,0,0
INC-01589,2021-11-02,Manufacturing,North America,Supply Chain,Insider,23306,13.04,16891,17.08,3.5,11,75097,1,1,0
INC-01590,2021-10-01,Manufacturing,Middle East & Africa,Phishing,Insider,151017,27.72,0,39.76,5.23,15,21816,0,0,0
INC-01591,2024-08-18,Finance,North America,Supply Chain,Unknown,40266,38.24,49870,37.6,5.96,9,19718,0,0,0
INC-01592,2024-11-13,Education,Asia Pacific,Credential Theft,Cybercriminal Group,25275,40.6,1073,15.44,6.89,17,34226,1,0,0
INC-01593,2022-12-16,Government,Latin America,DDoS,Unknown,56980,25.86,0,52.94,9.0,11,28037,0,1,0
INC-01594,2023-05-15,Retail,Middle East & Africa,Phishing,Hacktivist,59858,16.42,107274,7.75,2.94,6,44260,1,0,0
INC-01595,2024-06-05,Healthcare,North America,Credential Theft,Unknown,42228,8.83,149654,63.57,6.35,9,79220,1,1,0
INC-01596,2023-08-17,Education,North America,Malware,Insider,35197,8.39,47568,23.49,3.98,19,11018,1,0,1
INC-01597,2022-03-13,Retail,Asia Pacific,Phishing,Unknown,34565,21.75,93200,11.19,5.98,8,0,1,1,0
INC-01598,2023-10-16,Energy,Europe,DDoS,Cybercriminal Group,75777,33.69,16651,67.35,8.24,14,0,0,1,0
INC-01599,2023-01-29,Finance,Middle East & Africa,Credential Theft,Cybercriminal Group,30895,40.45,92949,79.17,9.65,7,4272,0,1,0
INC-01600,2023-11-08,Retail,Latin America,Credential Theft,Cybercriminal Group,179305,34.36,38080,81.17,7.06,10,0,1,1,0
